0_DummyClassifier,0_LogisticRegression-Hyper-Base-FullSet,0_DecisionTreeClassifier-Hyper-Base-FullSet,0_RandomForestClassifier-Hyper-Base-FullSet,0_XGBClassifier-Hyper-Base-FullSet,0_LGBMClassifier-Hyper-Base-FullSet,0_MLPClassifier-Hyper-Base-FullSet,0_DecisionTreeClassifier-Hyper-SMOTE-FullSet,0_RandomForestClassifier-Hyper-SMOTE-FullSet,0_XGBClassifier-Hyper-SMOTE-FullSet,0_LGBMClassifier-Hyper-SMOTE-FullSet
0.5,0.09583298667973805,0.25986642380085,0.16023895779693353,0.14488918,0.12404264193979442,0.3590405962228911,0.0,0.010162264515711044,0.017591655,0.02541819410988211
0.5,0.9978159948184722,0.9969608712169178,0.99520332834072,0.9975921,0.9992844883671891,0.9996813012649912,1.0,1.0,0.9975163,0.9939866159228667
0.5,0.8893685893042726,0.9723314182038101,0.6661889838574586,0.63065505,0.7932548565819146,0.7062637221198005,0.0,0.6519681303945616,0.675441,0.8049779034359643
0.5,0.8112331985872961,0.8673469387755102,0.8249336826199524,0.9459753,0.9786676746055748,0.9926644225323393,1.0,0.7395569937087518,0.90025485,0.9357026653485295
0.5,0.9948538505858141,0.9723314182038101,0.9958601777106715,0.9941902,0.9976124184798489,0.9995792631164909,1.0,0.998,0.9954817,0.9911279230949385
0.5,0.7143420088803093,0.8673469387755102,0.8174604685919229,0.82876813,0.8697268003755825,0.9425810406941706,1.0,0.8605909090909091,0.9380041,0.9180354760153513
0.5,0.9755706232492576,0.5374771480804388,0.8632817731612198,0.91294575,0.9516592859959406,0.9697492741222198,1.0,0.8714117647058823,0.89670885,0.7893100206537528
0.5,0.8897418433375295,0.9723314182038101,0.7995516168526511,0.79650533,0.8269229778339311,0.8921385523482136,1.0,0.8123081256620563,0.8232412,0.8732684692356163
0.5,0.8578162225104079,0.9271542789458099,0.9380228820555742,0.95889866,0.9647022348971204,0.879758613532515,1.0,0.9297553588070829,0.9756715,0.9370280302839732
0.5,0.8963916610809382,0.9850746268656716,0.950114374685593,0.9650311,0.9853451737118124,0.9939066122879606,1.0,0.9757554662113784,0.9894476,0.9802985072185454
0.5,0.9407012620366214,0.9723314182038101,0.9605394992850735,0.9759053,0.9800646253857063,0.9972742899629016,1.0,0.9715098039215686,0.9865482,0.9790216044794318
0.5,0.9162468446957603,0.9723314182038101,0.9232176183132036,0.9657254,0.9848640303652848,0.986415614675462,1.0,0.9227058823529413,0.98236734,0.9712025486977947
0.5,0.9522779906857477,0.9723314182038101,0.9478939689514262,0.9785406,0.9955853555033326,0.9971221945221682,1.0,0.972,0.9929107,0.9893275004530384
0.5,0.5910756535795654,1.0,0.5987922751931436,0.71723115,0.7720179167177079,0.5962676597189569,1.0,0.49176470588235294,0.52814,0.30127090961729663
0.5,0.15527585428580581,0.25566750629722923,0.38378548489400854,0.44672143,0.677755193567452,0.5949560200896364,0.0,0.17711975344417732,0.118870616,0.17332104761277312
0.5,0.9060294472657051,0.9271542789458099,0.9573633811968425,0.9786234,0.9812052359543154,0.9931610836352924,1.0,0.9532647058823529,0.9908607,0.985905523164051
0.5,0.2868819599563823,0.25986642380085,0.3582668126456629,0.37357235,0.32219977198603256,0.5260530265339454,0.0,0.058,0.008337736,0.020826078545543414
0.5,0.995045141496226,0.9723314182038101,0.9702647542570788,0.9884608,0.9971660166635996,0.9996691744932745,1.0,0.982,0.9951786,0.9906665953452387
0.5,0.9255381817050843,1.0,0.8484166605786111,0.9394635,0.9300576240221228,0.9291290334806144,1.0,0.908,0.97421753,0.9126513502276627
0.5,0.9247313680360817,0.5374771480804388,0.914038315527013,0.9264403,0.9274878079881737,0.8376738087371393,1.0,0.9077486918878223,0.955315,0.9136759398985976
0.5,0.5598232475309792,0.8673469387755102,0.7611523119410608,0.84741306,0.8960636614938013,0.7363566628708207,0.0,0.61,0.602426,0.5619187928929329
0.5,0.989336042918981,0.9969608712169178,0.9938280441635093,0.9981391,0.9978041066695302,0.9993478646748403,1.0,0.996,0.9976351,0.993671324963247
0.5,0.8217997234549757,0.8673469387755102,0.8942035010207301,0.93357366,0.9597513788069316,0.9897244318051441,1.0,0.937202380952381,0.96795326,0.9267896104588446
0.5,0.7364199806766571,0.8679504814305364,0.9505343647167329,0.95969796,0.9740240027375638,0.9726827952002416,1.0,0.9660055070746247,0.97964495,0.9601820125936978
0.5,0.9990596369032131,0.9969608712169178,0.998265234171464,0.9985172,0.9997349725620865,0.9999273325316754,1.0,0.998,0.9975961,0.9942530733950925
0.5,0.8739108759261772,0.8679504814305364,0.9764594433731643,0.9699307,0.9850877428156368,0.9802311964922314,0.0,0.991983870967742,0.9897553,0.9747961206649063
0.5,0.38204755457689754,0.4375,0.4864721270304786,0.49913657,0.6919132454900006,0.34276165780024315,0.0,0.518646093738758,0.4223953,0.3586310610741207
0.5,0.8082256841598161,0.7969924812030075,0.8069654375875512,0.87432265,0.8965877443094282,0.9530850128584534,1.0,0.682,0.86166763,0.8191537416946417
0.5,0.904385007269702,0.9271542789458099,0.8581323148149604,0.9342726,0.9638847904938574,0.984465463232164,1.0,0.9765081846437205,0.9846586,0.9734718518620751
0.5,0.7856524785904282,0.7272727272727273,0.42271096801151614,0.5422375,0.5771554050017668,0.8797134308614971,1.0,0.325,0.12994802,0.3504813329994586
0.5,0.9408766989820847,0.9969608712169178,0.9690744313111354,0.9893394,0.9956955021071041,0.9901143543817169,1.0,0.99,0.9949479,0.9927106454814912
0.5,0.4123688846494291,0.3373493975903614,0.5442932785336932,0.51861787,0.5560599145868288,0.6167254219662816,1.0,0.4172366139397494,0.3491513,0.24529107724762578
0.5,0.9756337781878656,0.9723314182038101,0.9833545031889508,0.99589384,0.996325241460725,0.9982332486204697,1.0,0.9992105185823954,0.9929848,0.9882763365521481
0.5,0.9963884538940069,0.9969608712169178,0.9728453352376163,0.9963683,0.9989051703693081,0.9997997180528178,1.0,0.98,0.99575824,0.9929605969322757
0.5,0.908349132808451,0.9271542789458099,0.9180810999465955,0.9771216,0.9872857206942272,0.9974323690500242,1.0,0.9459,0.9837169,0.9595197142612206
0.5,0.47826150457802885,0.6194029850746269,0.5604343572005681,0.7026233,0.8066666508243215,0.7375643790335056,0.0,0.2439393739257021,0.20303065,0.2619541871741863
0.5,0.9012524408704439,0.9969608712169178,0.9842166259368279,0.9884639,0.9944867882821588,0.9982380547065258,1.0,0.982,0.9939496,0.9898213444024737
0.5,0.07970323548433955,0.25986642380085,0.25160123013729657,0.21344036,0.32227651130363943,0.5415150721355508,0.0,0.086,0.010101497,0.010921925675401734
0.5,0.864739501132673,0.8673469387755102,0.9551960230010578,0.9346459,0.9481514575201129,0.9969383018485345,1.0,0.9682050184501845,0.9672202,0.9599534224436589
0.5,0.8549546158798395,0.9969608712169178,0.968580250138949,0.98675674,0.9940970995674253,0.98364084049971,1.0,0.984,0.9913152,0.9892088363993725
0.5,0.9820383912401915,0.9815950920245399,0.9856960560914488,0.98935366,0.9931497441190269,0.9991615658760631,1.0,0.978,0.9945634,0.9888659209224623
0.5,0.31527399236216014,0.25566750629722923,0.5905057471320204,0.6595441,0.6419237269451232,0.6033957457594825,0.0,0.1924638668778167,0.09818214,0.10204251464330805
0.5,0.5681853624347633,0.45768025078369906,0.6395825066211732,0.83730084,0.798906564319522,0.8743482159162368,1.0,0.43401010490828845,0.5770264,0.35344494086476785
0.5,0.8296080845418845,0.11764705882352941,0.4169266488508536,0.51040876,0.34030560203497073,0.8210987460786278,0.0,0.15125,0.07076436,0.14560468642786584
0.5,0.7387547269379182,1.0,0.7269882352496833,0.8118198,0.8485231767849447,0.8022753420073905,1.0,0.504694331051831,0.64112425,0.7250048482238832
0.5,0.9369769750544531,0.8673469387755102,0.9468760883425792,0.9873631,0.995531029106279,0.9976172867018306,1.0,0.9802050561797753,0.9913673,0.9852035901984514
0.5,0.6568652945587133,0.76,0.6008199048123952,0.61424005,0.4741671524329589,0.6551447778898039,0.0,0.5853892130857649,0.5826774,0.4443950863817774
0.5,0.9155138580276104,0.9850746268656716,0.9657887675729075,0.97855437,0.9787658513217176,0.9958294902845388,1.0,0.9775,0.98840755,0.9754787837050437
0.5,0.3127049781925695,0.25986642380085,0.37997913249371884,0.3242296,0.3636879247164325,0.5643654899490504,0.0,0.024,0.010791481,0.015096367121478105
0.5,0.25996850386223236,0.4713656387665198,0.5805100784779725,0.60867774,0.5146904903136935,0.5954195267261839,0.0,0.4132680945139124,0.3119967,0.25778442797168555
0.5,0.49116487900438444,0.19420783645655879,0.7736586523476262,0.5230378,0.5918985033969376,0.4685373757338275,0.0,0.7430639344262295,0.5167067,0.2602212698767342
0.5,0.9312982358585433,0.9016,0.989784996309256,0.9861133,0.9964530991509614,0.9814480113782676,1.0,0.995144010677344,0.9922261,0.983791950691804
0.5,0.6471092745439173,0.9271542789458099,0.6198466109827537,0.62448704,0.6277211369141995,0.9191404479040322,1.0,0.6095299572460563,0.69045824,0.5574708113005241
0.5,0.17596999391579649,0.31703204047217537,0.38861371021492735,0.30568177,0.2502324933488428,0.6077023618429622,0.0,0.13795963405010858,0.04847479,0.0791337311598419
0.5,0.9966291677570226,0.9969608712169178,0.9874207173164261,0.99711406,0.9991595042630806,0.9998373563598068,1.0,0.998,0.9974052,0.9935059212985072
0.5,0.9524444669836889,0.9969608712169178,0.9919211881428424,0.9957276,0.9975867871612059,0.9981624727356226,1.0,0.998,0.99703836,0.9930343623325033
0.5,0.9923936506836115,0.9723314182038101,0.9901921547971083,0.99793315,0.9993611743730633,0.9997018749264668,1.0,0.9899829787234042,0.99604744,0.9900529178750537
0.5,0.9805536019589632,0.9723314182038101,0.995051929177453,0.99822724,0.999457347338523,0.9994824818878345,1.0,0.9999722222222222,0.9962223,0.9895428419596004
0.5,0.9702359573294363,0.9723314182038101,0.9532394796738825,0.98797625,0.9904150189141108,0.9920043783835357,1.0,0.952,0.98961425,0.9796607516435587
0.5,0.9558471506800148,0.9723314182038101,0.945097189852733,0.9797787,0.9900591027888866,0.999041131600038,1.0,0.9705897435897437,0.99130327,0.9805266013476369
0.5,0.33694283415639203,0.39538138558432473,0.3730062370887967,0.30980963,0.26725111730041806,0.5037009279299649,0.0,0.11287328967705049,0.034053683,0.08905221612251646
0.5,0.21940467048974188,0.39538138558432473,0.328728474525104,0.3605286,0.3458921440394279,0.6657999560278327,0.0,0.06598804404594726,0.04526186,0.04560732063444162
0.5,0.16018148020084422,0.23692307692307693,0.2227064060587959,0.23169631,0.16469253565966624,0.29961497155560224,0.0,0.07404878048780487,0.018646121,0.010790547246018689
0.5,0.20964427313447298,0.4713656387665198,0.4074518690646257,0.33197695,0.4674209029641704,0.6068052567357037,0.0,0.198378636790101,0.09436685,0.1396328273428471
0.5,0.9691780384049975,0.9723314182038101,0.9234464363033993,0.982489,0.9864987518026985,0.994971904181322,1.0,0.948,0.9859657,0.9803908649353659
0.5,0.9381434884275197,0.8673469387755102,0.9522777419000195,0.97920704,0.9915224701550306,0.9963483322723476,1.0,0.9776470588235294,0.9901916,0.9850319962109622
0.5,0.9461814133253337,0.9969608712169178,0.976009897167087,0.9931959,0.9991320456897251,0.9990771413635785,1.0,0.994,0.99589556,0.9904837551202434
0.5,0.5953906068968535,0.8673469387755102,0.8957683552876755,0.89649904,0.8862263119906004,0.8841226557135505,1.0,0.9411624462494028,0.97366124,0.950359678369916
0.5,0.7533369295798161,0.6666666666666666,0.7969938636954903,0.8477248,0.8406935222451051,0.965269296727123,1.0,0.9173908371040723,0.94802976,0.9566398636490535
0.5,0.822379801324617,0.8673469387755102,0.9245252030797076,0.9706586,0.9702257420201884,0.9965285867637546,1.0,0.9639673414561868,0.9843777,0.9725354658847266
0.5,0.16284589890467838,0.15021459227467812,0.22193205053423384,0.2333408,0.2675666155317845,0.3676984202434693,0.0,0.02429711751662971,0.0064983964,0.010822197622533114
0.5,0.9130870833581785,0.9969608712169178,0.99081209390911,0.9956536,0.9988356219276509,0.9955944849738755,1.0,1.0,0.9970859,0.9918083817379769
0.5,0.30275167047734874,0.39538138558432473,0.4298292133236801,0.29417908,0.28926916956127413,0.6169426829828994,0.0,0.15728651416122005,0.06661022,0.03595489136336738
0.5,0.7827802607019796,0.9271542789458099,0.912071515545285,0.92271185,0.9498927862818678,0.8928204019455467,1.0,0.9177962290341237,0.96847713,0.9670180929648003
0.5,0.9793820766613663,0.9969608712169178,0.9924896656377279,0.99625593,0.9988348799514469,0.9982699062983477,1.0,1.0,0.99687475,0.9930905789774764
0.5,0.9266563284544764,0.9271542789458099,0.9817195137250937,0.9757421,0.9918595495479982,0.9854146117597675,1.0,0.9819017971927063,0.9870079,0.9800661133497628
0.5,0.9878920027301215,0.9815950920245399,0.9804490727100357,0.98553663,0.9831325575382175,0.999591413958703,1.0,0.9878842857142858,0.9891987,0.9823544866102188
0.5,0.6546732538637585,0.4401114206128134,0.4394724066060222,0.4846689,0.39415986024159466,0.6537942822926524,0.0,0.2971385447885448,0.11350912,0.16936194579894603
0.5,0.5237013680330671,0.31703204047217537,0.2804601029519053,0.24763787,0.22704526281349824,0.26783050052700197,0.0,0.17023167388167387,0.054818988,0.054412987339598096
0.5,0.9925185722991064,0.9969608712169178,0.9857891506919118,0.99603933,0.9989332343325071,0.999743772250641,1.0,0.988,0.9957344,0.9932934424042111
0.5,0.8284977373819662,0.9969608712169178,0.8573640127994433,0.9685708,0.9768648689902542,0.9664432074503105,1.0,0.8994285714285715,0.9801615,0.985655668573228
0.5,0.8663807171848332,0.9271542789458099,0.9205600664756904,0.9841427,0.9890600496977439,0.9287425610678024,1.0,0.908,0.9806683,0.9779461517118241
0.5,0.26954736293605575,0.22634508348794063,0.3409134875689641,0.28710824,0.3516725745436463,0.3207977333310016,0.0,0.2727681948737618,0.11394358,0.11037786505298641
0.5,0.7090173806181219,0.5925925925925926,0.5426435049146249,0.6584214,0.5058826943581127,0.753532644080408,0.0,0.47,0.34608424,0.2803164294553959
0.5,0.9811372845550779,0.9723314182038101,0.9945064314510697,0.9960534,0.9989108729768795,0.9974424618032185,1.0,1.0,0.99401236,0.9882350439793794
0.5,0.9692678170967401,0.9723314182038101,0.9727356827484505,0.9943158,0.9960742103980202,0.9989591397122849,1.0,0.9878802389973769,0.99198425,0.9855914072065894
0.5,0.5612568123479383,0.9,0.5855012871938232,0.44257742,0.4405993966066756,0.4954777104832666,1.0,0.5398205128205128,0.4602062,0.31149069319837763
0.5,0.6505321400920088,1.0,0.6897818898486116,0.80199724,0.7696879977581208,0.7823624711395541,0.0,0.5374814814814816,0.5294981,0.3772630613041038
0.5,0.9461259352461615,0.9723314182038101,0.9799800650082869,0.98455685,0.9921547377138615,0.9982912710261096,1.0,0.9878972602739726,0.99299824,0.9849705848327985
0.5,0.8806443781784943,0.9016,0.9846337150401884,0.9850685,0.9939417604330104,0.9835652341371627,1.0,0.994,0.99315846,0.9850166617316496
0.5,0.9861580088455005,0.9969608712169178,0.9747312776136203,0.99469143,0.9961843900100594,0.9993947298041622,1.0,0.978,0.9941203,0.9917776089643723
0.5,0.9233261935859689,0.9969608712169178,0.9556750417362353,0.98809844,0.9975096050468396,0.9987375000680279,1.0,0.984,0.99131674,0.9884399392535109
0.5,0.5440306282570035,0.6194029850746269,0.7006720138642591,0.8041993,0.8758857336372772,0.7551063400602199,0.0,0.3644462660203703,0.2864679,0.29026787283775624
0.5,0.9112292252649207,1.0,0.88334407363337,0.97231305,0.9709484481006481,0.9483126730180064,1.0,0.794,0.944629,0.8793912613541806
0.5,0.45796005473762547,0.19420783645655879,0.5201008358245448,0.4051844,0.4443437724479,0.6024762147715148,0.0,0.3373059555402991,0.08293915,0.08356945573300867
0.5,0.9843654251375331,0.9723314182038101,0.9822807078508257,0.99512076,0.9981954845954761,0.9995738231939262,1.0,0.9793333333333333,0.9957457,0.987127639045621
0.5,0.21270067028031847,0.25986642380085,0.26191099369787724,0.27340698,0.296358007905827,0.5767483774839004,0.0,0.028376068376068375,0.010877311,0.02277578083745868
0.5,0.751721502548629,0.8679504814305364,0.8652880053548924,0.8843832,0.9465884341066348,0.9692037876725815,1.0,0.9365291676463633,0.97232735,0.9594934115349718
0.5,0.6456490207639589,0.5413223140495868,0.7893392823359747,0.8369223,0.8922833488092745,0.9414109722397622,0.0,0.7657502291825822,0.82752615,0.783060498440634
0.5,0.9965880791817391,0.9969608712169178,0.9943894006422799,0.9979464,0.9998017074456247,0.9998938202614849,1.0,1.0,0.9974586,0.9942769708955416
0.5,0.7239203869312112,0.9016,0.950932164311532,0.94784373,0.9280129945497437,0.9818232994091765,1.0,0.9773777009397153,0.982045,0.973005142838191
0.5,0.854879114658255,0.9271542789458099,0.930584850878559,0.9645361,0.9736944866020765,0.9886690374892303,1.0,0.9725777777777778,0.9888372,0.9779322987119786
0.5,0.17075739262869805,0.25986642380085,0.27844261651532637,0.22363591,0.09802484943934453,0.19969374300030895,0.0,0.18763708486385186,0.06336874,0.050285835411884805
0.5,0.94073289918534,0.8673469387755102,0.9542670689447733,0.9770695,0.9925404511404057,0.990145619042368,1.0,0.9632692307692308,0.98681504,0.9752208597633821
0.5,0.9946074539525745,0.9723314182038101,0.9804665572922883,0.9962079,0.9989340450323596,0.9998151458923134,1.0,0.984,0.99438655,0.9890353832425006
0.5,0.9981746905857649,0.9969608712169178,0.9958414354883437,0.9985721,0.9998178609822758,0.9998256638992322,1.0,1.0,0.99757206,0.9940990638303128
0.5,0.9841490820624609,0.9969608712169178,0.9840598190876856,0.99489444,0.9967045214015218,0.9993544405377841,1.0,0.992,0.9962538,0.9925909430808343
0.5,0.7401485794500329,0.8673469387755102,0.7398902576454984,0.8949616,0.922016893224648,0.862291375867827,1.0,0.598179994935037,0.8713191,0.7303132526432895
0.5,0.5587096741258437,0.31703204047217537,0.4363900834376306,0.44985163,0.36315609240288227,0.5669804464516988,0.0,0.17797892327702233,0.099791825,0.30672990799197875
0.5,0.7280008933820311,0.9271542789458099,0.8443826969350181,0.84533024,0.8328295173962336,0.9041229372255989,0.0,0.9269619389751743,0.94046605,0.9439143556103927
0.5,0.07066013660775483,0.25986642380085,0.2624585206321403,0.27713233,0.46899651557114475,0.3647860053704296,0.0,0.012093023255813953,0.0087118745,0.013746560174519029
0.5,0.8007848665109916,0.47277227722772275,0.7372870617850521,0.86748916,0.9311453685346939,0.8089605153067477,1.0,0.7131449275362318,0.8197281,0.6671509374609466
0.5,0.9797281183521696,0.9969608712169178,0.989980096550589,0.9970186,0.9992073014009948,0.9987265608274228,1.0,0.996,0.9963798,0.9935297358804518
0.5,0.9380741760872587,0.9723314182038101,0.8305816407379092,0.9490131,0.9754294498485045,0.8734716680561768,1.0,0.736,0.9451869,0.945666274245199
0.5,0.8626014615349135,0.9723314182038101,0.7473752290533482,0.9171277,0.9300501111917763,0.9739575259349535,1.0,0.5832863959653434,0.8232056,0.7854230935615616
0.5,0.17694797520570593,0.043478260869565216,0.28149519467971074,0.22109526,0.15605604207891777,0.19290923111857972,0.0,0.06,0.015874624,0.018419990248124685
0.5,0.12961240884302494,0.25986642380085,0.3396058628173492,0.33614618,0.4522161308954541,0.47206779746165695,0.0,0.02400826446280992,0.009477437,0.015878571153911114
0.5,0.8840250507011261,0.8679504814305364,0.9792968884844765,0.9589418,0.9828649545881954,0.9931507748454177,1.0,0.9846906437416982,0.9844708,0.9731827373609704
0.5,0.9555635741509888,0.8954423592493298,0.9463688648944014,0.9831598,0.9884733032071347,0.9490653085569718,1.0,0.97,0.98614776,0.9795037070697404
0.5,0.998046671288201,1.0,0.983478144934141,0.9949924,0.998384395359681,0.9997784838458624,1.0,0.9893333333333334,0.9957504,0.9907928592120014
0.5,0.9436505718139961,0.9969608712169178,0.983297081473086,0.99305516,0.9956581945604798,0.9986827641504201,1.0,0.9958846153846154,0.9956568,0.9928967620339746
0.5,0.7129091196422963,0.8673469387755102,0.7671509903861817,0.8896708,0.9148044273845293,0.8715644645579468,1.0,0.9832810686918445,0.96619356,0.9157188412899415
0.5,0.9809661827488273,0.9969608712169178,0.9808381838174213,0.9927422,0.9983541400919366,0.9954360557959634,1.0,0.996,0.99627453,0.9934119576575162
0.5,0.8086008803284477,0.6842105263157895,0.7304626898482263,0.893492,0.8478021790497163,0.7414557685182379,1.0,0.726,0.90508616,0.7894523938391127
0.5,0.8209415698589605,0.9016,0.9547594891340456,0.9390574,0.9705477715043642,0.9761980049216529,1.0,0.9634104750647304,0.9819948,0.9800870676296963
0.5,0.7242910349936255,0.8679504814305364,0.8729363678002706,0.91943574,0.9739925322572063,0.9620500798814672,1.0,0.8273252794326983,0.9189178,0.8664659595611215
0.5,0.9646527839296157,1.0,0.8591123483349905,0.93953705,0.9429665879678072,0.8483800965033822,1.0,0.844,0.9200153,0.6950366901362794
0.5,0.9918508346533744,0.9969608712169178,0.9962893706253144,0.9975501,0.9995804911774124,0.9995932193884995,1.0,0.996,0.99758106,0.9930534308877144
0.5,0.5770617479360183,0.45768025078369906,0.617917668247861,0.70006394,0.827479194374705,0.837059239298403,0.0,0.43264980139965953,0.733919,0.7706080353251918
0.5,0.9744370140433419,0.9969608712169178,0.9587956552432176,0.9937634,0.9962296254736652,0.9981136140301604,1.0,0.9516041055718475,0.9955308,0.9931405746760433
0.5,0.8205153692476528,0.9271542789458099,0.8757516454731485,0.9267436,0.9780898370057451,0.7407236900238734,1.0,0.8979090909090909,0.95193577,0.9448119278911165
0.5,0.7887826950213276,0.9723314182038101,0.8773856563530744,0.83090866,0.8928421642731683,0.899477359105586,1.0,0.9390358543417365,0.9314403,0.8870139934228127
0.5,0.7595422052482176,0.5866666666666667,0.7808085224935744,0.90391475,0.9396972364140991,0.9736387101331863,1.0,0.6810540540540541,0.8789536,0.6994067241918727
0.5,0.9919975001158022,0.9723314182038101,0.9947946964018228,0.99828315,0.9988515972536165,0.9997255749537185,1.0,0.992,0.99661124,0.9894562561400646
0.5,0.9787553920525597,0.8673469387755102,0.9794195604064474,0.97737867,0.9483950878578106,0.9994696619982436,1.0,0.973965811965812,0.9903682,0.9741032841626726
0.5,0.9977192219788525,0.9969608712169178,0.9989580055453233,0.9988775,0.9996953814749634,0.999892451049702,1.0,0.998,0.9979223,0.9939594663847366
0.5,0.9847406449401863,0.9969608712169178,0.9976989441355518,0.99594796,0.9987919920945393,0.9992391042975152,1.0,1.0,0.9974519,0.9932318014814546
0.5,0.2671249815108553,0.39538138558432473,0.3797169290213823,0.42068034,0.3930289268749063,0.4770032667772751,0.0,0.07815020181300868,0.027243912,0.0394180493919295
0.5,0.9555971414364617,0.9969608712169178,0.9766305232028631,0.99103457,0.9870133137949347,0.9982732359123151,1.0,1.0,0.99468416,0.9921044797753852
0.5,0.999107038986738,0.45454545454545453,0.9180377292058319,0.9865429,0.9905025226956792,0.9999182734644737,1.0,0.918,0.9746478,0.9746338135779952
0.5,0.9985016783857135,0.9969608712169178,0.9968558996153816,0.99846977,0.999694056549912,0.9998825513258514,1.0,1.0,0.99775517,0.9941718438662611
0.5,0.998838926665467,0.9723314182038101,0.9964037781662142,0.9987,0.9993915604294528,0.9998907998167187,1.0,0.998,0.9968223,0.9917500213295046
0.5,0.9394718345908,0.9271542789458099,0.8895861941152211,0.9630928,0.9626613046366702,0.9860144242352704,1.0,0.97,0.9880815,0.9807178223803821
0.5,0.8084323383494507,0.8673469387755102,0.8485402780793159,0.8699496,0.8593464970155136,0.9596384905139829,1.0,0.9142319193350085,0.93353,0.9130880336271386
0.5,0.35962712034678535,0.15671641791044777,0.7434682376694638,0.71569896,0.6687534185132193,0.6982824361988049,0.0,0.4,0.3640287,0.21896694055905974
0.5,0.35716133789861193,0.19420783645655879,0.23066955336039635,0.117474675,0.16718018968125148,0.4808911861997578,0.0,0.08494470277092374,0.015720904,0.04476206377800607
0.5,0.7976436630528749,0.9271542789458099,0.9612280995632542,0.9829644,0.9919782147373494,0.9862547697320903,1.0,0.967256207408641,0.9916109,0.9782258476010344
0.5,0.9999593083860111,0.9723314182038101,0.9916715938185297,0.9972386,0.9994257057733589,0.9998482768739897,1.0,0.9930898473782037,0.99604076,0.9909293818190547
0.5,0.9289763565582135,0.9723314182038101,0.8439806141854949,0.9390507,0.960245306199145,0.9815037651476614,1.0,0.852,0.97011113,0.964770944339668
0.5,0.9963203712479535,0.9723314182038101,0.9896949944032942,0.9960939,0.9967938879340299,0.9993803243518258,1.0,0.998,0.99601537,0.9909192769912368
0.5,0.9648635818454673,0.8673469387755102,0.9901229761930975,0.99371475,0.9963670834018495,0.9994894161447725,1.0,0.994,0.99500823,0.9881802184504128
0.5,0.8963733220118825,0.9271542789458099,0.9469135490068261,0.9806365,0.9892641070893967,0.994711979920773,1.0,0.942417808219178,0.9899839,0.9789267496591786
0.5,0.9854386036030371,0.9969608712169178,0.9864712408063142,0.99673426,0.9991451532547039,0.9997096098285011,1.0,0.994,0.99710435,0.9934242373116202
0.5,0.977610268762537,0.9969608712169178,0.9891095092309465,0.9973908,0.999082714330299,0.9984943526254494,1.0,0.996,0.99595207,0.9925443137649473
0.5,0.2160463804544962,0.25566750629722923,0.41241188389097294,0.40046245,0.22172164549552031,0.594569621342224,0.0,0.15095391705069125,0.07194668,0.1423125975741225
0.5,0.7456896469292811,0.9271542789458099,0.8538095109596888,0.91560674,0.9543070392238586,0.9554077223387555,1.0,0.914,0.9593329,0.914322880368353
0.5,0.9676770077728538,0.9723314182038101,0.910061591775239,0.9563174,0.9887974293690598,0.9966541577867143,1.0,0.8954680512222799,0.97827786,0.9766763365160529
0.5,0.9436647254173633,0.9723314182038101,0.9094770106725698,0.9714541,0.9564969302022923,0.985171350423306,1.0,0.918,0.98635,0.9716187796536617
0.5,0.9819290530436138,0.9723314182038101,0.9834452195066201,0.9929818,0.9946222586955821,0.9993965643181631,1.0,0.99,0.9945309,0.9866434132994509
0.5,0.9485673456640579,0.9969608712169178,0.9800008184381277,0.99568707,0.9975990435199115,0.9978672156606343,1.0,0.992,0.99657285,0.9934780439147453
0.5,0.9688477913017961,0.9969608712169178,0.937587507322862,0.9866241,0.9909152355603968,0.992627355823135,1.0,0.972,0.9920778,0.9916956776096536
0.5,0.8904964953653907,0.8673469387755102,0.9237209235222335,0.97133154,0.9696671903473177,0.9454916188248539,1.0,0.9539350561797751,0.98007375,0.9692501523409353
0.5,0.9637460581520094,0.9969608712169178,0.9856943236180178,0.9954222,0.9980878739680454,0.9974292915329265,1.0,0.998,0.9965182,0.9929707388915969
0.5,0.17175847988700854,0.25986642380085,0.32872710844403497,0.34595698,0.29306845034063045,0.5596810009365736,0.0,0.062,0.03750533,0.026681012230470258
0.5,0.5339414957949292,0.45768025078369906,0.5914147066431016,0.7530048,0.7748668499862624,0.8890382620468061,0.0,0.542213485144992,0.7739127,0.601419296055745
0.5,0.6985772717658817,0.9969608712169178,0.9209104063563089,0.9690233,0.9852959198180826,0.9843433116136925,1.0,0.96,0.98353815,0.9824920277743182
0.5,0.8511956791447165,0.9969608712169178,0.9464086340671893,0.98824745,0.9902047833907826,0.9983106156091278,1.0,0.966,0.9910875,0.9899123396568078
0.5,0.9617778664620839,0.9723314182038101,0.968619092337559,0.98883253,0.9950164607350149,0.997612733816648,1.0,0.982,0.99601996,0.989814588763342
0.5,0.8683427109304063,0.5866666666666667,0.8509712411302072,0.956834,0.9769017870799869,0.9314394279967246,1.0,0.8998666666666667,0.97474265,0.934310213398755
0.5,0.8525309682195406,0.9969608712169178,0.9198106461628982,0.9711195,0.9755313291003737,0.9939969094484503,1.0,0.9657412587412587,0.9835024,0.9846058077331666
0.5,0.8100093189257587,0.8679504814305364,0.9344646316643028,0.94182026,0.9583048218466717,0.7467694030849408,1.0,0.910600784196571,0.96161586,0.9217769200822521
